column,observed_count,missing_count,missing_fraction,mean,std,median,q25,q75,min,max,transform,center,scale,negative_count,gt_one_count
aider-polyglot/polyglot_python_bottle-song,25,1,0.038461538461538464,0.544,0.413840549004082,0.6,0.2,1.0,0.0,1.0,identity,0.6,0.8,0,0
aider-polyglot/polyglot_python_bowling,25,1,0.038461538461538464,0.632,0.4370080090799252,0.8,0.0,1.0,0.0,1.0,identity,0.8,1.0,0,0
aider-polyglot/polyglot_python_connect,25,1,0.038461538461538464,0.496,0.384166630513375,0.6,0.0,0.8,0.0,1.0,identity,0.6,0.8,0,0
aider-polyglot/polyglot_python_dominoes,25,1,0.038461538461538464,0.7040000000000001,0.34465054765660824,1.0,0.4,1.0,0.0,1.0,identity,1.0,0.6,0,0
aider-polyglot/polyglot_python_dot-dsl,25,1,0.038461538461538464,0.184,0.34834465691323585,0.0,0.0,0.2,0.0,1.0,identity,0.0,0.2,0,0
aider-polyglot/polyglot_python_food-chain,25,1,0.038461538461538464,0.5920000000000001,0.40191541398657504,0.8,0.2,1.0,0.0,1.0,identity,0.8,0.8,0,0
aider-polyglot/polyglot_python_forth,25,1,0.038461538461538464,0.32400000000000007,0.41306658058961876,0.0,0.0,0.8,0.0,1.0,identity,0.0,0.8,0,0
aider-polyglot/polyglot_python_go-counting,25,1,0.038461538461538464,0.08,0.17888543819998318,0.0,0.0,0.0,0.0,0.6,identity,0.0,0.17888543819998318,0,0
aider-polyglot/polyglot_python_grade-school,26,0,0.0,0.4538461538461539,0.44568941344218377,0.30000000000000004,0.0,1.0,0.0,1.0,identity,0.30000000000000004,1.0,0,0
aider-polyglot/polyglot_python_grep,25,1,0.038461538461538464,0.418,0.45141555134930833,0.2,0.0,1.0,0.0,1.0,identity,0.2,1.0,0,0
aider-polyglot/polyglot_python_hangman,25,1,0.038461538461538464,0.44,0.4560701700396552,0.2,0.0,1.0,0.0,1.0,identity,0.2,1.0,0,0
aider-polyglot/polyglot_python_list-ops,25,1,0.038461538461538464,0.12,0.2592296279363144,0.0,0.0,0.0,0.0,1.0,identity,0.0,0.2592296279363144,0,0
aider-polyglot/polyglot_python_paasio,25,1,0.038461538461538464,0.07200000000000001,0.17780888616714297,0.0,0.0,0.0,0.0,0.8,identity,0.0,0.17780888616714297,0,0
aider-polyglot/polyglot_python_phone-number,25,1,0.038461538461538464,0.28,0.38366652186501754,0.0,0.0,0.6,0.0,1.0,identity,0.0,0.6,0,0
aider-polyglot/polyglot_python_pig-latin,25,1,0.038461538461538464,0.752,0.3545363168985654,1.0,0.6,1.0,0.0,1.0,identity,1.0,0.4,0,0
aider-polyglot/polyglot_python_poker,26,0,0.0,0.6230769230769232,0.34340791208538024,0.6,0.4,1.0,0.0,1.0,identity,0.6,0.6,0,0
aider-polyglot/polyglot_python_pov,25,1,0.038461538461538464,0.4,0.39191835884530857,0.4,0.0,0.8,0.0,1.0,identity,0.4,0.8,0,0
aider-polyglot/polyglot_python_proverb,25,1,0.038461538461538464,0.47200000000000003,0.4303672850020085,0.4,0.0,1.0,0.0,1.0,identity,0.4,1.0,0,0
aider-polyglot/polyglot_python_react,25,1,0.038461538461538464,0.376,0.38913236822448993,0.2,0.0,0.8,0.0,1.0,identity,0.2,0.8,0,0
aider-polyglot/polyglot_python_rest-api,25,1,0.038461538461538464,0.43200000000000005,0.46537726631196763,0.2,0.0,1.0,0.0,1.0,identity,0.2,1.0,0,0
aider-polyglot/polyglot_python_robot-name,25,1,0.038461538461538464,0.488,0.42738273245417857,0.6,0.0,1.0,0.0,1.0,identity,0.6,1.0,0,0
aider-polyglot/polyglot_python_scale-generator,25,1,0.038461538461538464,0.7440000000000001,0.38165953414005,1.0,0.6,1.0,0.0,1.0,identity,1.0,0.4,0,0
aider-polyglot/polyglot_python_sgf-parsing,25,1,0.038461538461538464,0.5519999999999999,0.3848324310657822,0.6,0.0,0.8,0.0,1.0,identity,0.6,0.8,0,0
aider-polyglot/polyglot_python_simple-linked-list,26,0,0.0,0.5692307692307692,0.43214067400578887,0.7,0.05,1.0,0.0,1.0,identity,0.7,0.95,0,0
aider-polyglot/polyglot_python_transpose,26,0,0.0,0.5076923076923077,0.44108526728712155,0.4,0.0,1.0,0.0,1.0,identity,0.4,1.0,0,0
aider-polyglot/polyglot_python_tree-building,25,1,0.038461538461538464,0.04,0.09797958971132713,0.0,0.0,0.0,0.0,0.4,identity,0.0,0.09797958971132713,0,0
aider-polyglot/polyglot_python_two-bucket,25,1,0.038461538461538464,0.664,0.4184542985799047,1.0,0.2,1.0,0.0,1.0,identity,1.0,0.8,0,0
aider-polyglot/polyglot_python_variable-length-quantity,25,1,0.038461538461538464,0.7839999999999999,0.3245674044016127,1.0,0.8,1.0,0.0,1.0,identity,1.0,0.19999999999999996,0,0
aider-polyglot/polyglot_python_wordy,25,1,0.038461538461538464,0.264,0.36973504026532295,0.0,0.0,0.4,0.0,1.0,identity,0.0,0.4,0,0
aider-polyglot/polyglot_python_zebra-puzzle,25,1,0.038461538461538464,0.904,0.2537400244344593,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.2537400244344593,0,0
aider-polyglot/polyglot_python_zipper,25,1,0.038461538461538464,0.672,0.41523005671555135,1.0,0.2,1.0,0.0,1.0,identity,1.0,0.8,0,0
aider-polyglot/polyglot_rust_accumulate,25,1,0.038461538461538464,0.376,0.40917477928142154,0.2,0.0,0.8,0.0,1.0,identity,0.2,0.8,0,0
aider-polyglot/polyglot_rust_acronym,25,1,0.038461538461538464,0.8719999999999999,0.2821630734167744,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.2821630734167744,0,0
aider-polyglot/polyglot_rust_alphametics,25,1,0.038461538461538464,0.5680000000000001,0.4406540593254532,0.6,0.0,1.0,0.0,1.0,identity,0.6,1.0,0,0
aider-polyglot/polyglot_rust_book-store,25,1,0.038461538461538464,0.816,0.28238980151556464,1.0,0.8,1.0,0.0,1.0,identity,1.0,0.19999999999999996,0,0
aider-polyglot/polyglot_rust_bowling,25,1,0.038461538461538464,0.84,0.33941125496954283,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.33941125496954283,0,0
aider-polyglot/polyglot_rust_decimal,25,1,0.038461538461538464,0.784,0.34834465691323585,1.0,0.6,1.0,0.0,1.0,identity,1.0,0.4,0,0
aider-polyglot/polyglot_rust_dot-dsl,26,0,0.0,0.24615384615384617,0.3692307692307692,0.0,0.0,0.5,0.0,1.0,identity,0.0,0.5,0,0
aider-polyglot/polyglot_rust_doubly-linked-list,25,1,0.038461538461538464,0.544,0.4176888794306116,0.6,0.0,1.0,0.0,1.0,identity,0.6,1.0,0,0
aider-polyglot/polyglot_rust_fizzy,25,1,0.038461538461538464,0.28,0.3394112549695428,0.2,0.0,0.6,0.0,1.0,identity,0.2,0.6,0,0
aider-polyglot/polyglot_rust_forth,25,1,0.038461538461538464,0.8,0.31496031496047244,1.0,0.6,1.0,0.0,1.0,identity,1.0,0.4,0,0
aider-polyglot/polyglot_rust_gigasecond,25,1,0.038461538461538464,0.904,0.2473539973398449,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.2473539973398449,0,0
aider-polyglot/polyglot_rust_grade-school,25,1,0.038461538461538464,0.8480000000000001,0.32633724886993826,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.32633724886993826,0,0
aider-polyglot/polyglot_rust_grep,25,1,0.038461538461538464,0.88,0.30463092423455634,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.30463092423455634,0,0
aider-polyglot/polyglot_rust_luhn-from,25,1,0.038461538461538464,0.8079999999999999,0.3463177731506138,1.0,0.8,1.0,0.0,1.0,identity,1.0,0.19999999999999996,0,0
aider-polyglot/polyglot_rust_macros,25,1,0.038461538461538464,0.6880000000000002,0.40429692059178485,1.0,0.2,1.0,0.0,1.0,identity,1.0,0.8,0,0
aider-polyglot/polyglot_rust_nucleotide-codons,25,1,0.038461538461538464,0.872,0.2646053665366596,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.2646053665366596,0,0
aider-polyglot/polyglot_rust_ocr-numbers,25,1,0.038461538461538464,0.8079999999999999,0.336951035018443,1.0,0.8,1.0,0.0,1.0,identity,1.0,0.19999999999999996,0,0
aider-polyglot/polyglot_rust_parallel-letter-frequency,25,1,0.038461538461538464,0.8959999999999999,0.272,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.272,0,0
aider-polyglot/polyglot_rust_pig-latin,25,1,0.038461538461538464,0.88,0.24657656011875906,1.0,0.8,1.0,0.0,1.0,identity,1.0,0.19999999999999996,0,0
aider-polyglot/polyglot_rust_poker,25,1,0.038461538461538464,0.88,0.265329983228432,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.265329983228432,0,0
aider-polyglot/polyglot_rust_react,25,1,0.038461538461538464,0.048,0.14176036117335478,0.0,0.0,0.0,0.0,0.6,identity,0.0,0.14176036117335478,0,0
aider-polyglot/polyglot_rust_robot-name,25,1,0.038461538461538464,0.84,0.31496031496047244,1.0,0.8,1.0,0.0,1.0,identity,1.0,0.19999999999999996,0,0
aider-polyglot/polyglot_rust_say,26,0,0.0,0.9461538461538462,0.18857924110971172,1.0,1.0,1.0,0.2,1.0,identity,1.0,0.18857924110971172,0,0
aider-polyglot/polyglot_rust_scale-generator,25,1,0.038461538461538464,0.16799999999999998,0.3233821269025238,0.0,0.0,0.2,0.0,1.0,identity,0.0,0.2,0,0
aider-polyglot/polyglot_rust_simple-cipher,26,0,0.0,0.9230769230769231,0.22241280453539938,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.22241280453539938,0,0
aider-polyglot/polyglot_rust_two-bucket,25,1,0.038461538461538464,0.856,0.28011426240018555,1.0,0.8,1.0,0.0,1.0,identity,1.0,0.19999999999999996,0,0
aider-polyglot/polyglot_rust_variable-length-quantity,25,1,0.038461538461538464,0.904,0.22712111306525426,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.22712111306525426,0,0
aider-polyglot/polyglot_rust_word-count,25,1,0.038461538461538464,0.84,0.2884441020371191,1.0,0.8,1.0,0.0,1.0,identity,1.0,0.19999999999999996,0,0
aider-polyglot/polyglot_rust_wordy,25,1,0.038461538461538464,0.8640000000000001,0.32357997465850696,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.32357997465850696,0,0
aider-polyglot/polyglot_rust_xorcism,25,1,0.038461538461538464,0.608,0.38149180856212367,0.6,0.2,1.0,0.0,1.0,identity,0.6,0.8,0,0
aime/aime_60,10,16,0.6153846153846154,0.96,0.12000000000000001,1.0,1.0,1.0,0.6,1.0,identity,1.0,0.12000000000000001,0,0
aime/aime_61,8,18,0.6923076923076923,0.5874999999999999,0.401364858950058,0.65,0.30000000000000004,1.0,0.0,1.0,identity,0.65,0.7,0,0
aime/aime_62,8,18,0.6923076923076923,0.575,0.46300647943630335,0.8,0.0,1.0,0.0,1.0,identity,0.8,1.0,0,0
aime/aime_63,7,19,0.7307692307692307,0.31428571428571433,0.2996596709057576,0.4,0.0,0.5,0.0,0.8,identity,0.4,0.5,0,0
aime/aime_64,8,18,0.6923076923076923,0.925,0.13919410907075055,1.0,0.95,1.0,0.6,1.0,identity,1.0,0.050000000000000044,0,0
aime/aime_65,10,16,0.6153846153846154,0.5999999999999999,0.38987177379235854,0.6000000000000001,0.4,1.0,0.0,1.0,identity,0.6000000000000001,0.6,0,0
aime/aime_66,20,6,0.23076923076923078,0.9000000000000001,0.161245154965971,1.0,0.8,1.0,0.6,1.0,identity,1.0,0.19999999999999996,0,0
aime/aime_67,9,17,0.6538461538461539,0.9555555555555555,0.1257078722109418,1.0,1.0,1.0,0.6,1.0,identity,1.0,0.1257078722109418,0,0
aime/aime_68,7,19,0.7307692307692307,0.9357142857142857,0.10251928638862373,1.0,0.9,1.0,0.75,1.0,identity,1.0,0.09999999999999998,0,0
aime/aime_69,7,19,0.7307692307692307,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
aime/aime_70,9,17,0.6538461538461539,0.6666666666666666,0.4109609335312651,1.0,0.4,1.0,0.0,1.0,identity,1.0,0.6,0,0
aime/aime_71,9,17,0.6538461538461539,0.8666666666666667,0.3126943839882287,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.3126943839882287,0,0
aime/aime_72,11,15,0.5769230769230769,0.8181818181818182,0.385694607919935,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.385694607919935,0,0
aime/aime_73,10,16,0.6153846153846154,0.6599999999999999,0.3693237062523878,0.8,0.3,1.0,0.0,1.0,identity,0.8,0.7,0,0
aime/aime_74,11,15,0.5769230769230769,0.6727272727272727,0.4024717022032483,1.0,0.2,1.0,0.0,1.0,identity,1.0,0.8,0,0
aime/aime_75,7,19,0.7307692307692307,0.9285714285714286,0.17496355305594133,1.0,1.0,1.0,0.5,1.0,identity,1.0,0.17496355305594133,0,0
aime/aime_76,9,17,0.6538461538461539,0.7555555555555555,0.3624334762288909,1.0,0.4,1.0,0.0,1.0,identity,1.0,0.6,0,0
aime/aime_77,10,16,0.6153846153846154,0.9,0.18439088914585774,1.0,0.8500000000000001,1.0,0.4,1.0,identity,1.0,0.1499999999999999,0,0
aime/aime_78,8,18,0.6923076923076923,0.8,0.34641016151377546,1.0,0.8,1.0,0.2,1.0,identity,1.0,0.19999999999999996,0,0
aime/aime_79,8,18,0.6923076923076923,0.883333375,0.21278571315347836,1.0,0.91666675,1.0,0.4,1.0,identity,1.0,0.08333325000000003,0,0
aime/aime_80,20,6,0.23076923076923078,0.9,0.21447610589527216,1.0,0.95,1.0,0.2,1.0,identity,1.0,0.050000000000000044,0,0
aime/aime_81,7,19,0.7307692307692307,0.2571428571428571,0.2969229955832361,0.2,0.0,0.4,0.0,0.8,identity,0.2,0.4,0,0
aime/aime_82,10,16,0.6153846153846154,0.8399999999999999,0.27999999999999997,1.0,0.8500000000000001,1.0,0.2,1.0,identity,1.0,0.1499999999999999,0,0
aime/aime_83,10,16,0.6153846153846154,0.8949999999999999,0.18768324379123458,1.0,0.8500000000000001,1.0,0.4,1.0,identity,1.0,0.1499999999999999,0,0
aime/aime_84,9,17,0.6538461538461539,0.9555555555555555,0.1257078722109418,1.0,1.0,1.0,0.6,1.0,identity,1.0,0.1257078722109418,0,0
aime/aime_85,20,6,0.23076923076923078,0.7333333500000001,0.32930903756536584,0.8,0.6,1.0,0.0,1.0,identity,0.8,0.4,0,0
aime/aime_86,9,17,0.6538461538461539,0.9407407777777779,0.11523212810263346,1.0,1.0,1.0,0.666667,1.0,identity,1.0,0.11523212810263346,0,0
aime/aime_87,8,18,0.6923076923076923,0.85,0.32787192621510003,1.0,0.95,1.0,0.0,1.0,identity,1.0,0.050000000000000044,0,0
aime/aime_88,9,17,0.6538461538461539,0.6444444444444444,0.45973690812393775,1.0,0.0,1.0,0.0,1.0,identity,1.0,1.0,0,0
aime/aime_89,8,18,0.6923076923076923,0.475,0.4235268586524354,0.30000000000000004,0.15000000000000002,1.0,0.0,1.0,identity,0.30000000000000004,0.85,0,0
aime/aime_i-1,10,16,0.6153846153846154,0.96,0.12000000000000001,1.0,1.0,1.0,0.6,1.0,identity,1.0,0.12000000000000001,0,0
aime/aime_i-10,9,17,0.6538461538461539,0.7333333333333333,0.339934634239519,1.0,0.6,1.0,0.0,1.0,identity,1.0,0.4,0,0
aime/aime_i-11,10,16,0.6153846153846154,0.72,0.36,0.9,0.5,1.0,0.0,1.0,identity,0.9,0.5,0,0
aime/aime_i-12,8,18,0.6923076923076923,0.55,0.3968626966596886,0.5,0.30000000000000004,1.0,0.0,1.0,identity,0.5,0.7,0,0
aime/aime_i-13,8,18,0.6923076923076923,0.4625,0.3705991770093398,0.45,0.15000000000000002,0.7,0.0,1.0,identity,0.45,0.5499999999999999,0,0
aime/aime_i-14,7,19,0.7307692307692307,0.17857142857142858,0.34626284695830917,0.0,0.0,0.125,0.0,1.0,identity,0.0,0.125,0,0
aime/aime_i-15,7,19,0.7307692307692307,0.7999999999999999,0.33806170189140666,1.0,0.8,1.0,0.0,1.0,identity,1.0,0.19999999999999996,0,0
aime/aime_i-2,8,18,0.6923076923076923,0.75,0.3570714214271425,1.0,0.55,1.0,0.0,1.0,identity,1.0,0.44999999999999996,0,0
aime/aime_i-3,7,19,0.7307692307692307,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
aime/aime_i-4,7,19,0.7307692307692307,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
aime/aime_i-5,10,16,0.6153846153846154,0.9199999999999999,0.24000000000000002,1.0,1.0,1.0,0.2,1.0,identity,1.0,0.24000000000000002,0,0
aime/aime_i-6,6,20,0.7692307692307693,0.9,0.22360679774997896,1.0,1.0,1.0,0.4,1.0,identity,1.0,0.22360679774997896,0,0
aime/aime_i-7,6,20,0.7692307692307693,0.5666666666666668,0.40688518719112343,0.8,0.2,0.8,0.0,1.0,identity,0.8,0.6000000000000001,0,0
aime/aime_i-8,7,19,0.7307692307692307,0.8428571428571429,0.19897697538834455,1.0,0.7,1.0,0.5,1.0,identity,1.0,0.30000000000000004,0,0
aime/aime_i-9,7,19,0.7307692307692307,0.6,0.4140393356054125,0.8,0.2,1.0,0.0,1.0,identity,0.8,0.8,0,0
aime/aime_ii-1,6,20,0.7692307692307693,0.9111111666666667,0.13146833632782287,1.0,0.8500000000000001,1.0,0.666667,1.0,identity,1.0,0.1499999999999999,0,0
aime/aime_ii-10,6,20,0.7692307692307693,0.8333333333333334,0.2924988129130707,1.0,0.8500000000000001,1.0,0.2,1.0,identity,1.0,0.1499999999999999,0,0
aime/aime_ii-11,6,20,0.7692307692307693,0.4666666666666666,0.41096093353126517,0.5,0.05,0.8,0.0,1.0,identity,0.5,0.75,0,0
aime/aime_ii-12,5,21,0.8076923076923077,0.6799999999999999,0.2712931993250107,0.6,0.4,1.0,0.4,1.0,identity,0.6,0.6,0,0
aime/aime_ii-13,6,20,0.7692307692307693,0.35000000000000003,0.38188130791298663,0.25,0.0,0.575,0.0,1.0,identity,0.25,0.575,0,0
aime/aime_ii-14,8,18,0.6923076923076923,0.7250000000000001,0.38649062084350766,1.0,0.5,1.0,0.0,1.0,identity,1.0,0.5,0,0
aime/aime_ii-15,7,19,0.7307692307692307,0.5714285714285714,0.40607629724433986,0.6,0.2,1.0,0.0,1.0,identity,0.6,0.8,0,0
aime/aime_ii-2,6,20,0.7692307692307693,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
aime/aime_ii-3,20,6,0.23076923076923078,0.88333335,0.17873006804180291,1.0,0.8,1.0,0.4,1.0,identity,1.0,0.19999999999999996,0,0
aime/aime_ii-4,20,6,0.23076923076923078,0.96,0.07999999999999999,1.0,1.0,1.0,0.8,1.0,identity,1.0,0.07999999999999999,0,0
aime/aime_ii-5,8,18,0.6923076923076923,0.675,0.4115519408288582,0.9,0.44999999999999996,1.0,0.0,1.0,identity,0.9,0.55,0,0
aime/aime_ii-6,7,19,0.7307692307692307,0.9142857142857143,0.14568627181693672,1.0,0.9,1.0,0.6,1.0,identity,1.0,0.09999999999999998,0,0
aime/aime_ii-7,20,6,0.23076923076923078,0.7900000000000001,0.3064310689208912,1.0,0.6,1.0,0.0,1.0,identity,1.0,0.4,0,0
aime/aime_ii-8,7,19,0.7307692307692307,0.8285714285714285,0.3452298849598449,1.0,0.9,1.0,0.0,1.0,identity,1.0,0.09999999999999998,0,0
aime/aime_ii-9,7,19,0.7307692307692307,0.7714285714285715,0.3103651568914347,1.0,0.6000000000000001,1.0,0.2,1.0,identity,1.0,0.3999999999999999,0,0
algotune/algotune-aes-gcm-encryption,25,1,0.038461538461538464,0.90442748,0.3057842214902685,1.0,1.0,1.0,0.0,1.4878,log1p,0.6931471805599453,0.18844366568989154,0,2
algotune/algotune-affine-transform-2d,26,0,0.0,0.8280653846153847,0.2959562591671896,1.0,0.8,1.0,0.0,1.05438,log1p,0.6931471805599453,0.10536051565782623,0,3
algotune/algotune-aircraft-wing-design,25,1,0.038461538461538464,6.161245,13.387341510093629,1.01528,1.0002,5.40506,0.0,66.9998,log1p,0.7007581435612804,1.1638411274260414,0,19
algotune/algotune-articulation-points,26,0,0.0,3.3981307692307685,2.1854970541361682,3.21854,2.352865,4.166119999999999,0.0,8.72612,log1p,1.43944328262452,0.43205583290533434,0,22
algotune/algotune-base64-encoding,25,1,0.038461538461538464,1.1674576,0.969821443216348,1.0,1.0,1.0,0.0,4.5897,log1p,0.6931471805599453,0.33064971214055694,0,4
algotune/algotune-battery-scheduling,25,1,0.038461538461538464,26.00078168,27.484716248752083,21.6737,13.8032,27.23428,0.0,148.13608,log1p,3.1212056624943805,0.6456934689191063,0,24
algotune/algotune-btsp,25,1,0.038461538461538464,2.6598048,6.706128304164256,1.0,1.0,1.9353,0.0,35.042,log1p,0.6931471805599453,0.3836624821473197,0,11
algotune/algotune-capacitated-facility-location,25,1,0.038461538461538464,6.53424292,12.56147924522942,3.6991,2.47185,5.4033,0.0,66.96474,log1p,1.547371001017882,0.612125889376874,0,24
algotune/algotune-chacha-encryption,25,1,0.038461538461538464,0.9077974000000001,0.348275178332077,1.0,1.0,1.0,0.0,1.4676,log1p,0.6931471805599453,0.23391990326506865,0,3
algotune/algotune-channel-capacity,25,1,0.038461538461538464,1.1487874,0.8824780899706463,1.1096,1.0,1.274,0.0,5.04908,log1p,0.7464983560569398,0.12839321476839904,0,16
algotune/algotune-chebyshev-center,26,0,0.0,5.287974615384616,3.834649090573027,5.1057500000000005,4.36071,5.555339999999999,0.2,22.33584,log1p,1.8091997253041967,0.20117352386519816,0,25
algotune/algotune-cholesky-factorization,25,1,0.038461538461538464,1.7854743199999998,0.9242503446042624,1.70386,1.0014,2.22088,0.20426,4.79035,log1p,0.9946803816924095,0.4758076784701284,0,21
algotune/algotune-clustering-outliers,25,1,0.038461538461538464,38.46056452,181.26514404571952,1.0,1.0,1.00028,0.0,926.38702,log1p,0.6931471805599453,0.00013999020091459702,0,7
algotune/algotune-communicability,25,1,0.038461538461538464,129.115666,66.5296835778504,111.70806,104.28926,131.63862,0.0,275.7201,log1p,4.724800935791063,0.2309168675953721,0,24
algotune/algotune-convex-hull,24,2,0.07692307692307693,1.0216708333333333,0.9900305779333565,1.0,0.4375,1.000645,0.0,4.37518,log1p,0.6931471805599453,0.3335848968338027,0,9
algotune/algotune-convolve-1d,26,0,0.0,0.8727534615384616,0.23528863664071947,1.0,0.8,1.0,0.0,1.004525,log1p,0.6931471805599453,0.10536051565782623,0,5
algotune/algotune-convolve2d-full-fill,25,1,0.038461538461538464,82.63511464,31.462970726021773,86.741733,74.47566,91.106,0.0,183.7213,log1p,4.474397647081646,0.19912986754702722,0,24
algotune/algotune-correlate-1d,25,1,0.038461538461538464,1.3053074800000002,0.8367731538019189,1.0,1.0,1.45602,0.2,4.2515,log1p,0.6931471805599453,0.20539497301426968,0,9
algotune/algotune-correlate2d-full-fill,25,1,0.038461538461538464,67.5338816,31.02683265574866,77.72155,51.02226,88.6368,0.0,121.4305,log1p,4.365916942590802,0.5440942460408551,0,23
algotune/algotune-count-connected-components,25,1,0.038461538461538464,7.32830588,12.626913144514734,3.07788,2.517125,4.2239,0.34766,52.3971,log1p,1.4055772455299962,0.39560035485623457,0,23
algotune/algotune-count-riemann-zeta-zeros,26,0,0.0,3193.2119940384614,6783.971774882865,2.4006600000000002,1.00014,758.707185,0.0,28784.59542,log1p,1.2230056290359808,5.902554291875458,0,23
algotune/algotune-cumulative-simpson-1d,25,1,0.038461538461538464,1.3159382,1.3455443617650664,1.0265,0.6,1.1892,0.0,5.130475,log1p,0.7063101670862262,0.3135325510418905,0,13
algotune/algotune-cumulative-simpson-multid,25,1,0.038461538461538464,2.7378352000000006,4.217678432860779,1.27398,1.0,2.3112,0.0,18.737275,log1p,0.8215316002149092,0.5041634808924403,0,15
algotune/algotune-cvar-projection,25,1,0.038461538461538464,2.18157688,2.0720702894298797,1.39546,1.0,2.12986,0.2,7.35975,log1p,0.8735752792262566,0.4478410945572654,0,18
algotune/algotune-cyclic-independent-set,25,1,0.038461538461538464,1565.59457708,4528.534764387209,1.0,0.8,1.0,0.0,19124.63308,log1p,0.6931471805599453,0.10536051565782623,0,3
algotune/algotune-dct-type-i-scipy-fftpack,25,1,0.038461538461538464,4.8462628,4.096009245916098,4.39886,1.0,8.33482,0.0,13.833925,log1p,1.6861878201720302,1.5406043139768122,0,17
algotune/algotune-delaunay,25,1,0.038461538461538464,1.53875008,0.5598435562320546,1.761975,1.388,1.91002,0.0,2.05862,log1p,1.015946003534116,0.19770375848166144,0,20
algotune/algotune-dijkstra-from-indices,16,10,0.38461538461538464,0.5490095625,0.5356113132338797,0.5862765,0.0,1.0,0.0,1.6116,log1p,0.4485116955763153,0.6931471805599453,0,1
algotune/algotune-discrete-log,25,1,0.038461538461538464,1209.9724718799998,4141.396321507834,1.05856,1.0,1.1286,0.4102,17231.04614,log1p,0.7220067092404985,0.06231730606486163,0,16
algotune/algotune-dst-type-ii-scipy-fftpack,25,1,0.038461538461538464,4.0730530400000005,4.235253725733309,1.54158,1.0,7.11116,0.2,14.8463,log1p,0.9327859348833476,1.4000937106313218,0,15
algotune/algotune-dynamic-assortment-planning,25,1,0.038461538461538464,50.68631824,54.77520963009663,30.89124,12.179033,64.59016,0.0,214.5224,log1p,3.462331363928606,1.604798527056691,0,22
algotune/algotune-earth-movers-distance,25,1,0.038461538461538464,0.936165,0.22433406651688012,1.0,1.0,1.0,0.0,1.004125,log1p,0.6931471805599453,0.1501681840382404,0,1
algotune/algotune-edge-expansion,25,1,0.038461538461538464,7.1993244800000005,9.21484023027775,1.0,1.0,13.924767,0.0,26.4749,log1p,0.6931471805599453,2.0098748672065767,0,11
